Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,gsis_id,status,game_id,posteam,defteam,rusher_player_name,posteam_color,posteam_logo,defteam_color,defteam_logo,nrush,nrush_neg,rushing_yards_neg,rush_epa,rush_success,rushing_yards,rushing_touchdown,rushing_fumble,rushing_fumble_lost,qb_kneel,position,depth_chart_position,team,jersey_number,headshot_url,left-end,left-tackle,left-guard,middle,right-guard,right-tackle,right-end,rushing_yards_le,rushing_yards_lt,rushing_yards_lg,rushing_yards_mid,rushing_yards_rg,rushing_yards_rt,rushing_yards_re,receiver_player_name,ntargets,receptions,receiving_epa,receiving_success,receiving_yards,receiving_touchdown,receiving_fumble,receiving_fumble_lost,receiving_air_yards_comp,receiving_yards_after_catch,receiving_interception,check1,ntargets_c.0-5,ntargets_e.10-20,ntargets_a.<0,ntargets_d.5-10,ntargets_b.=0,ntargets_f.20+,ntargets_j.other,receptions_c.0-5,receptions_e.10-20,receptions_a.<0,receptions_d.5-10,receptions_b.=0,receptions_f.20+,receptions_j.other
"Henderson, Darrell",Da.Henderson,LAR,ARI,13,14.4,5600,15.4,4300,14.4,17,00-0035664,Active,2020_13_LA_ARI,LAR,ARI,D.Henderson,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,3,0,0,4.39219524129294,2,49,1,0,0,0,RB,RB,LAR,27,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039359.png,0,0,0,1,0,2,0,0,0,0,38,0,11,0,D.Henderson,3,2,0.502602362539619,1,25,0,0,0,-11,36,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0
"Henderson, Darrell",Da.Henderson,LAR,BUF,3,18.5,5800,22,5400,18.5,16,00-0035664,Active,2020_03_LA_BUF,LAR,BUF,D.Henderson,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#00338d,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,20,3,-2,6.7373910950264,14,114,1,0,0,0,RB,RB,LAR,27,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039359.png,1,3,4,5,2,3,2,7,5,29,28,7,26,12,D.Henderson,3,1,-1.22061144001782,0,6,0,0,0,2,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"Henderson, Darrell",Da.Henderson,LAR,MIA,8,6.3,6100,6.8,5900,6.3,19,00-0035664,Active,2020_08_LA_MIA,LAR,MIA,D.Henderson,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,8,2,-2,2.08689085778315,5,47,0,0,0,0,RB,RB,LAR,27,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039359.png,1,2,0,0,2,1,2,18,2,0,0,11,0,16,D.Henderson,2,1,0.142833539750427,1,11,0,0,0,2,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"Henderson, Darrell",Da.Henderson,LAR,PHI,2,19.1,4900,20.1,4600,19.1,12,00-0035664,Active,2020_02_LA_PHI,LAR,PHI,D.Henderson,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,12,0,0,2.08519705259823,4,81,1,0,0,0,RB,RB,LAR,27,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039359.png,4,0,1,5,0,1,1,16,0,40,17,0,3,5,D.Henderson,3,2,3.46714690051158,2,40,0,0,0,17,23,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
"Henderson, Darrell",Da.Henderson,LAR,SEA,16,6.2,5600,6.2,4500,6.2,11,00-0035664,Active,2020_16_LA_SEA,LAR,SEA,D.Henderson,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,12,1,-2,0.788002681802027,3,62,0,0,0,0,RB,RB,LAR,27,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039359.png,1,2,1,0,2,3,3,2,1,2,0,18,27,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Henderson, Darrell",Da.Henderson,LAR,SFO,6,9.2,6200,9.2,5600,9.2,15,00-0035664,Active,2020_06_LA_SF,LAR,SFO,D.Henderson,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,14,2,-1,2.73834462882951,9,88,0,0,0,0,RB,RB,LAR,27,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039359.png,0,2,3,3,1,2,3,0,29,24,13,9,8,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Henderson, Darrell",Da.Henderson,LAR,TAM,11,1.9,6000,2.9,5300,1.9,18,00-0035664,Active,2020_11_LA_TB,LAR,TAM,D.Henderson,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,8,4,-5,-3.03764341864735,1,5,0,0,0,0,RB,RB,LAR,27,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039359.png,2,1,0,2,0,0,3,-1,2,0,2,0,0,2,D.Henderson,3,2,-7.35289222595748,0,4,0,0,0,-6,10,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0
"Henderson, Darrell",Da.Henderson,LAR,WAS,5,20.3,6000,21.8,5300,20.3,18,00-0035664,Active,2020_05_LA_WAS,LAR,WAS,D.Henderson,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,#773141,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,15,4,-2,-1.67492624733131,7,38,1,0,0,0,RB,RB,LAR,27,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039359.png,1,2,1,3,2,2,4,5,8,4,13,0,0,8,D.Henderson,4,3,3.64994023693725,3,30,1,0,0,1,29,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,0
"Henry, Derrick",De.Henry,TEN,BUF,5,18.8,8600,19.3,7000,18.8,33,00-0032764,Active,2020_05_BUF_TEN,TEN,BUF,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#00338d,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,19,5,-3,-0.762624960218091,7,57,2,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,2,2,2,4,2,4,3,10,2,7,9,3,17,9,D.Henry,2,1,-0.605175332631916,0,6,0,0,0,2,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"Henry, Derrick",De.Henry,TEN,CHI,9,6.8,8900,6.8,7900,6.8,35,00-0032764,Active,2020_09_CHI_TEN,TEN,CHI,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,21,6,0,-2.36540236882865,6,68,0,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,2,5,1,6,3,2,2,7,16,2,5,10,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Henry, Derrick",De.Henry,TEN,CLE,13,5.4,10000,6.9,9200,5.4,34,00-0032764,Active,2020_13_CLE_TEN,TEN,CLE,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,15,4,-3,-8.22516168060247,7,60,0,1,1,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,1,3,1,2,1,3,3,-1,6,7,5,3,21,21,D.Henry,1,1,0.669538491871208,1,9,0,0,0,1,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Henry, Derrick",De.Henry,TEN,DET,15,24.2,10200,28.2,9500,24.2,38,00-0032764,Active,2020_15_DET_TEN,TEN,DET,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,24,2,-6,4.1715026400052,14,147,1,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,2,5,6,3,2,4,2,10,30,40,12,13,11,31,D.Henry,2,2,-0.596583473496139,1,5,0,0,0,-3,8,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"Henry, Derrick",De.Henry,TEN,HOU,6,39.4,9000,43.4,7300,39.4,35,00-0032764,Active,2020_06_HOU_TEN,TEN,HOU,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,22,3,-3,10.6132257017889,9,212,2,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,2,6,2,7,2,3,0,6,18,23,51,108,6,0,D.Henry,5,2,1.2613672199077,1,52,0,0,0,-5,57,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0
"Henry, Derrick",De.Henry,TEN,IND,10,11.4,8600,14.9,7700,11.4,35,00-0032764,Active,2020_10_IND_TEN,TEN,IND,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,19,4,-6,0.564062572724652,10,103,0,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,2,2,3,3,1,4,4,5,6,19,7,3,36,27,D.Henry,2,1,-0.331315187038854,1,6,0,0,0,-5,11,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
"Henry, Derrick",De.Henry,TEN,JAC,2,8.4,8300,8.4,7900,8.4,34,00-0032764,Active,2020_02_JAX_TEN,TEN,JAC,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,25,5,-12,-4.81113752594683,10,84,0,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,5,4,3,8,0,4,1,9,10,-3,42,0,12,14,D.Henry,2,0,-1.12404979736311,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Henry, Derrick",De.Henry,TEN,PIT,7,14.2,8900,15.2,7500,14.2,33,00-0032764,Active,2020_07_PIT_TEN,TEN,PIT,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,20,5,-6,-2.4119635921088,7,75,1,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,0,3,3,6,5,3,0,0,17,17,11,30,0,0,D.Henry,2,2,-1.21876240964048,0,-3,0,0,0,-3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"Henry, Derrick",De.Henry,TEN,BAL,11,19.7,8200,23.2,8000,19.7,32,00-0032764,Active,2020_11_TEN_BAL,TEN,BAL,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,28,5,-7,-2.36495547459344,9,133,1,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,7,3,7,0,2,0,8,60,0,21,0,10,0,42,D.Henry,2,1,-1.64727264316753,0,-1,0,0,0,-2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
"Henry, Derrick",De.Henry,TEN,CIN,8,17.2,9500,20.2,8000,17.2,38,00-0032764,Active,2020_08_TEN_CIN,TEN,CIN,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,18,2,0,8.91700783447595,13,112,1,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,3,3,2,0,4,3,3,28,8,11,0,17,19,29,D.Henry,1,0,-0.542852809652686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Henry, Derrick",De.Henry,TEN,DEN,1,14.6,8400,19.1,7800,14.6,34,00-0032764,Active,2020_01_TEN_DEN,TEN,DEN,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,31,4,0,-1.52194107029936,13,116,0,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,6,5,3,10,1,4,2,23,21,7,34,5,10,16,D.Henry,3,3,0.95654531114269,2,15,0,0,0,3,12,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0
"Henry, Derrick",De.Henry,TEN,GNB,16,9.8,10400,9.8,9600,9.8,39,00-0032764,Active,2020_16_TEN_GB,TEN,GNB,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,23,2,-2,-0.465383363014553,10,98,0,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,7,1,0,5,1,1,8,26,5,0,21,5,4,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Henry, Derrick",De.Henry,TEN,HOU,17,35,10200,39,9400,35,42,00-0032764,Active,2020_17_TEN_HOU,TEN,HOU,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,34,6,-9,3.54581992737579,16,250,2,2,1,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,3,7,2,4,1,8,7,18,22,32,12,4,127,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Henry, Derrick",De.Henry,TEN,IND,12,37.5,8300,41.5,7900,37.5,29,00-0032764,Active,2020_12_TEN_IND,TEN,IND,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,27,2,-1,11.9231364652806,17,178,3,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,3,6,1,3,2,5,7,17,27,8,10,4,61,51,D.Henry,4,2,-2.09230612951797,0,7,0,0,0,-3,10,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0
"Henry, Derrick",De.Henry,TEN,JAC,14,35.2,9600,39.2,8700,35.2,37,00-0032764,Active,2020_14_TEN_JAX,TEN,JAC,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,26,1,0,10.6573670400248,17,215,2,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,6,0,0,10,0,1,9,40,0,0,120,0,5,50,D.Henry,2,2,-0.817944031674415,1,7,0,0,0,-8,15,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"Henry, Derrick",De.Henry,TEN,MIN,3,26,8200,30,7800,26,34,00-0032764,Active,2020_03_TEN_MIN,TEN,MIN,D.Henry,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,26,3,-3,6.18188756069867,17,119,2,0,0,0,RB,RB,TEN,22,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043078.png,5,4,0,9,0,1,7,26,17,0,34,0,5,37,D.Henry,3,2,-0.749120729701058,2,11,0,0,0,10,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0
"Hill, Brian",Br.Hill,ATL,CAR,5,6.4,4800,7.4,4000,6.4,17,00-0033567,Active,2020_05_CAR_ATL,ATL,CAR,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,6,0,0,2.73880151880439,5,39,0,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,0,0,1,1,3,0,1,0,0,11,7,14,0,7,B.Hill,2,2,0.148934499826282,1,15,0,0,0,-1,16,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"Hill, Brian",Br.Hill,ATL,CHI,3,14.5,4600,15,4000,14.5,10,00-0033567,Active,2020_03_CHI_ATL,ATL,CHI,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,9,0,0,1.45058022340527,2,58,1,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,2,2,2,0,1,2,0,4,37,10,0,1,6,0,B.Hill,3,1,-1.14278501272202,1,22,0,0,0,-3,25,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"Hill, Brian",Br.Hill,ATL,DEN,9,2.4,5000,2.4,4000,2.4,12,00-0033567,Active,2020_09_DEN_ATL,ATL,DEN,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,8,2,-6,-1.92573381005786,2,24,0,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,2,1,2,0,2,1,0,11,3,6,0,8,-4,0,B.Hill,1,0,-1.10340276081115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hill, Brian",Br.Hill,ATL,DET,7,4.5,4900,6,4000,4.5,15,00-0033567,Active,2020_07_DET_ATL,ATL,DET,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,2,0,0,-0.926785420626402,0,3,0,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,0,1,1,0,0,0,0,0,2,1,0,0,0,0,B.Hill,3,3,1.10713068023324,2,27,0,0,0,4,23,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0
"Hill, Brian",Br.Hill,ATL,LVR,12,5.5,5100,5.5,4000,5.5,15,00-0033567,Active,2020_12_LV_ATL,ATL,LVR,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#a5acaf,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,13,3,-4,-3.0790263201925,3,55,0,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,1,2,2,0,3,4,1,0,10,1,0,7,36,1,B.Hill,1,0,-0.36264211620437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Hill, Brian",Br.Hill,ATL,NOR,13,1.8,5800,1.8,4800,1.8,16,00-0033567,Active,2020_13_NO_ATL,ATL,NOR,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,5,0,0,-0.779374084901065,2,18,0,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,0,1,0,0,2,2,0,0,2,0,0,9,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hill, Brian",Br.Hill,ATL,SEA,1,3,4800,4,4000,3,10,00-0033567,Active,2020_01_SEA_ATL,ATL,SEA,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,3,1,-2,-2.23936974839307,1,12,0,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,1,0,1,0,1,0,0,4,0,10,0,-2,0,0,B.Hill,2,2,-0.448231852089521,0,8,0,0,0,7,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"Hill, Brian",Br.Hill,ATL,TAM,15,1.7,4800,2.7,4000,1.7,12,00-0033567,Active,2020_15_TB_ATL,ATL,TAM,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,5,3,-6,-4.43385935900733,0,-2,0,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,0,1,2,0,1,0,1,0,-2,3,0,1,0,-4,B.Hill,2,2,-0.0626529715955257,1,9,0,0,0,4,5,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"Hill, Brian",Br.Hill,ATL,CAR,8,7.4,5200,8.4,4000,7.4,16,00-0033567,Active,2020_08_ATL_CAR,ATL,CAR,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,11,1,0,1.39872921595816,6,55,0,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,1,1,1,4,1,2,1,1,3,1,26,4,12,8,B.Hill,3,2,-0.327457351377234,1,9,0,0,0,4,5,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
"Hill, Brian",Br.Hill,ATL,DAL,2,3.5,4600,4.5,4000,3.5,10,00-0033567,Active,2020_02_ATL_DAL,ATL,DAL,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,3,0,0,0.149576316936873,1,14,0,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,0,1,0,0,0,1,1,0,1,0,0,0,3,10,B.Hill,2,2,-0.514564288641684,1,11,0,0,0,-2,13,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"Hill, Brian",Br.Hill,ATL,GNB,4,3.3,4900,4.3,4000,3.3,13,00-0033567,Active,2020_04_ATL_GB,ATL,GNB,B.Hill,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,4,0,0,-1.34293463418726,1,10,0,0,0,0,RB,RB,ATL,23,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125403.png,0,0,2,1,0,1,0,0,0,2,2,0,6,0,B.Hill,2,2,-0.252511101600248,1,13,0,0,0,3,10,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
