Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,gsis_id,position.x,depth_chart_position.x,status,headshot_url,headshot_url2,team_logo_wikipedia,logo_def,wiki_logo_def,receiver_player_name,nopass,noplays,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa_receiver,position.y,depth_chart_position.y,n,rusher_player_name,noruns,touchdown_rush,yards_rushing,epa_rusher
"Higgins, Tee",Te.Higgins,CIN,DAL,14,7.4,6400,9.9,4800,7.4,19,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,T.Higgins,8,8,49,49,0,0,0,3,5,49,0,29,28,20,4.54637298651505,WR,SWR,1,,,,,
"Higgins, Tee",Te.Higgins,CIN,JAC,4,11,5300,13,4500,11,13,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,T.Higgins,7,7,77,77,0,0,0,3,4,77,0,32,122,45,4.70345229445957,WR,SWR,1,T.Higgins,1,0,13,0.971772738092113
"Higgins, Tee",Te.Higgins,CIN,NYG,12,12.9,6200,15.4,4700,12.9,19,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,T.Higgins,5,5,44,44,0,0,0,0,5,44,1,15,29,29,2.04329723877997,WR,SWR,1,,,,,
"Higgins, Tee",Te.Higgins,CIN,PIT,15,4.6,5900,6.1,4600,4.6,18,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,T.Higgins,6,6,31,31,0,0,2,3,3,31,0,10,57,21,0.314059893251397,WR,SWR,1,,,,,
"Higgins, Tee",Te.Higgins,CIN,TEN,8,11.4,6000,14.4,5600,11.4,19,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' width='50'/>,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,T.Higgins,9,9,78,78,0,0,0,3,6,78,0,12,82,66,5.48912414984079,WR,SWR,1,T.Higgins,2,0,6,-0.0258769697975367
"Higgins, Tee",Te.Higgins,CIN,BAL,5,8.2,5400,10.2,4900,8.2,17,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,T.Higgins,8,8,62,62,0,0,1,4,4,62,0,23,90,39,4.15537207038142,WR,SWR,1,,,,,
"Higgins, Tee",Te.Higgins,CIN,CLE,2,5,4600,6.5,3900,5,10,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,T.Higgins,6,6,35,35,0,0,0,3,3,35,0,7,69,28,0.508802839380223,WR,SWR,1,,,,,
"Higgins, Tee",Te.Higgins,CIN,HOU,16,18.9,5800,21.9,4700,18.9,17,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,T.Higgins,9,9,99,99,0,0,1,3,6,99,1,11,139,88,9.2074116061558,WR,SWR,1,,,,,
"Higgins, Tee",Te.Higgins,CIN,IND,6,15.7,5500,21.7,4700,15.7,16,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,T.Higgins,8,8,125,125,0,0,2,2,6,125,0,58,82,67,9.04179234453477,WR,SWR,1,T.Higgins,1,0,2,-0.261029860470444
"Higgins, Tee",Te.Higgins,CIN,MIA,13,8.1,6400,10.6,4600,8.1,17,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,T.Higgins,8,8,56,56,0,0,3,3,5,56,0,28,66,28,4.81014606682584,WR,SWR,1,,,,,
"Higgins, Tee",Te.Higgins,CIN,PHI,3,18.5,4700,21,3900,18.5,10,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,T.Higgins,9,9,40,40,0,0,1,4,5,40,2,6,145,34,4.07581299473532,WR,SWR,1,,,,,
"Higgins, Tee",Te.Higgins,CIN,PIT,10,19,6100,26.5,5500,19,22,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,T.Higgins,9,9,115,115,0,0,1,2,7,115,1,53,104,62,5.65619513171259,WR,SWR,1,,,,,
"Higgins, Tee",Te.Higgins,CIN,WAS,11,4.1,6500,5.6,5900,4.1,17,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,00-0036410,WR,SWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4239993.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,T.Higgins,10,10,26,26,1,0,1,6,3,26,0,5,178,21,-7.17184828023892,WR,SWR,1,,,,,
"Hightower, John",Jo.Hightower,PHI,BAL,6,5.5,4900,6,3000,5.5,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036398,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,J.Hightower,4,4,50,50,0,0,1,3,1,50,0,18,123,32,1.84234556398587,WR,RWR,1,,,,,
"Hightower, John",Jo.Hightower,PHI,CIN,3,2.9,4500,3.9,3000,2.9,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036398,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,J.Hightower,3,3,19,19,0,0,0,1,2,19,0,13,25,6,0.99161535204621,WR,RWR,1,,,,,
"Hightower, John",Jo.Hightower,PHI,DAL,8,0,5300,0,3000,0,12,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036398,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,J.Hightower,3,3,0,0,1,0,0,2,0,0,0,0,101,0,-4.18877262849128,WR,RWR,1,,,,,
"Hightower, John",Jo.Hightower,PHI,NYG,7,6.4,5000,6.9,3000,6.4,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036398,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,J.Hightower,2,2,59,59,1,0,0,0,1,59,0,13,66,46,-0.0752544847782701,WR,RWR,1,,,,,
"Hightower, John",Jo.Hightower,PHI,GNB,13,0,4500,0,3000,0,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036398,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,J.Hightower,2,2,0,0,0,0,0,2,0,0,0,0,21,0,-1.6321559031494,WR,RWR,1,,,,,
"Hightower, John",Jo.Hightower,PHI,PIT,5,4.8,4800,5.8,3000,4.8,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036398,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,J.Hightower,6,6,18,18,1,0,1,3,2,18,0,4,210,14,-0.326605778886005,WR,RWR,1,,,,,
"Hightower, John",Jo.Hightower,PHI,SFO,4,3.2,4500,4.2,3000,3.2,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036398,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,J.Hightower,2,2,22,22,0,0,0,0,2,22,0,6,16,16,3.51967835827963,WR,RWR,1,,,,,
"Hightower, John",Jo.Hightower,PHI,WAS,1,0.3,4500,0.8,3000,0.3,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' width='50'/>,00-0036398,WR,RWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4373673.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,J.Hightower,4,4,-2,-2,1,0,1,2,1,-2,0,0,32,-2,-7.37996790889883,WR,RWR,1,,,,,
"Hill, K.J.",K..Hill,LAC,ATL,14,0.9,4500,1.4,3000,0.9,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' width='50'/>,00-0036382,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915522.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915522.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,K.Hill Jr.,1,1,4,4,0,0,0,0,1,4,0,4,0,0,-0.185363445081748,WR,LWR,1,,,,,
"Hill, K.J.",K..Hill,LAC,CAR,3,2,4500,2.5,3000,2,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' width='50'/>,00-0036382,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915522.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915522.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,K.Hill Jr.,4,4,15,15,0,0,1,3,1,15,0,0,28,15,-1.65776942466619,WR,LWR,1,,,,,
"Hill, K.J.",K..Hill,LAC,NWE,13,1.2,4500,1.7,3000,1.2,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' width='50'/>,00-0036382,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915522.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915522.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,K.Hill Jr.,1,1,7,7,0,0,0,0,1,7,0,0,7,7,0.0826448162551969,WR,LWR,1,,,,,
"Hill, K.J.",K..Hill,LAC,LVR,15,5.4,4500,6.9,3000,5.4,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' width='50'/>,00-0036382,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915522.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915522.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,K.Hill Jr.,3,3,39,39,0,0,0,0,3,39,0,14,25,25,2.69627350562951,WR,LWR,1,,,,,
"Hill, K.J.",K..Hill,LAC,NOR,5,1.3,4500,1.8,3000,1.3,10,<img src='https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' width='50'/>,00-0036382,WR,LWR,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915522.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915522.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,<img src='https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' width='50'/>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,K.Hill Jr.,2,2,8,8,0,0,0,1,1,8,0,0,19,8,-0.872161428909749,WR,LWR,1,,,,,
