"game_id","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date.x","season","game_date.y","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","last_300_median_DKP","last_300_median_FDP","last_600_median_DKP","last_600_median_FDP"
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","AlleJo02","QB","Josh Allen ","BUF",32,40,375,4,0,1,7,35,139.1,6,11,0,6,0,0,0,0,0,1,2,4,47,43,4,"BUF","SFO",0,0,0,1,0,0,34.1,34.1,30.1,30.1,294,3,12,3,10,1,0,0,0,0,73,100,25.42,25.42,20,19
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","DaviGa01","WR","Gabriel Davis","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,68,1,28,0,0,0,0,0,0,"BUF","SFO",0,0,0,0,0,0,15.8,15.8,14.3,14.3,0,0,0,0,0,0,0,58,15,0,71,97,10.8,8.3,10.8,8.3
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","DiggSt00","WR","Stefon Diggs","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,92,0,18,0,0,0,0,0,0,"BUF","SFO",0,0,0,0,0,0,19.2,19.2,14.2,14.2,0,0,0,0,0,0,0,68,24,0,69,95,16.6,13.25,15.9,12.75
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","SingDe00","RB","Devin Singletary","BUF",0,0,0,0,0,0,0,0,0,18,61,0,15,4,3,22,0,9,0,0,18,18,0,18,"BUF","SFO",0,0,0,0,0,0,11.3,11.3,9.8,9.8,0,0,0,0,20,41,0,12,18,0,62,85,17.4,15.15,16.95,14.45
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","BeasCo00","WR","Cole Beasley","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,130,1,35,0,0,0,0,0,0,"BUF","SFO",0,0,0,0,0,1,31,31,23.5,23.5,0,0,0,0,0,0,0,114.4,28,0,55,75,17.25,12.5,17.25,13.6
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","KnoxDa00","TE","Dawson Knox","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,27,1,12,0,0,0,0,0,0,"BUF","SFO",0,0,0,0,0,0,12.7,12.7,10.7,10.7,0,0,0,0,0,0,0,8,19,0,49,67,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","SmitLe00","TE","Lee Smith","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"BUF","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,34,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","MossZa00","RB","Zack Moss ","BUF",0,0,0,0,0,0,0,0,0,3,9,0,7,1,1,5,0,5,0,0,3,3,0,3,"BUF","SFO",0,0,0,0,0,0,2.4,2.4,1.9,1.9,0,0,0,0,4,5,0,-4,9,0,11,15,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","DwelRo00","TE","Ross Dwelley","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,0,17,0,0,0,0,0,0,"SFO","BUF",0,0,0,0,0,0,4.9,4.9,3.9,3.9,0,0,0,0,0,0,0,25,4,0,35,57,8.9,6.9,8.9,6.9
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","ReedJo02","TE","Jordan Reed","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,32,1,17,0,0,0,0,0,0,"SFO","BUF",0,0,0,0,0,0,12.2,12.2,10.7,10.7,0,0,0,0,0,0,0,31.2,10,0,31,51,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","BourKe00","WR","Kendrick Bourne","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,35,0,13,0,0,0,0,0,0,"SFO","BUF",0,0,0,0,0,0,7.5,7.5,5.5,5.5,0,0,0,0,0,0,0,45,1,1,30,49,10.3,8.3,10.1,8.35
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","WilsJe01","RB","Jeff Wilson","SFO",0,0,0,0,0,0,0,0,0,7,47,0,18,5,2,12,0,7,0,0,7,7,0,7,"SFO","BUF",0,0,0,0,0,0,7.9,7.9,6.9,6.9,0,0,0,0,4,43,2,11,11,0,28,46,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","MostRa00","RB","Raheem Mostert","SFO",0,0,0,0,0,0,0,0,0,9,42,0,16,1,1,1,0,1,0,0,9,9,0,9,"SFO","BUF",0,0,0,0,0,0,5.3,5.3,4.8,4.8,0,0,0,0,24,18,1,0,1,0,27,44,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","WoerCh00","TE","Charlie Woerner","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,33,0,18,0,0,0,0,0,0,"SFO","BUF",0,0,0,0,0,0,5.3,5.3,4.3,4.3,0,0,0,0,0,0,0,8,25,0,15,25,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","JuszKy00","FB","Kyle Juszczyk","SFO",0,0,0,0,0,0,0,0,0,2,5,0,5,1,1,6,1,6,0,0,2,2,0,2,"SFO","BUF",0,0,0,0,0,0,8.1,8.1,7.6,7.6,0,0,0,0,2,3,0,0,6,0,14,23,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","ColeTe01","RB","Tevin Coleman","SFO",0,0,0,0,0,0,0,0,0,2,-11,0,-2,0,0,0,0,0,0,0,2,2,0,2,"SFO","BUF",0,0,0,0,0,0,-1.1,-1.1,-1.1,-1.1,0,0,0,0,-11,0,0,0,0,0,4,7,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","GillRe00","TE","Reggie Gilliam","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","KumeJa00","WR","Jake Kumerow","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,NA,NA,3.7,2.7
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","JameRi00","WR","Richie James","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4.6,3.4,4.6,3.4
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","McKiJe00","RB","Jerick McKinnon ","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,22.7,19.2,22.7,19.2
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","CracRi00","WR","River Cracraft","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3.3,2.3,3.3,2.3
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","AiyuBr00","WR","Brandon Aiyuk ","SFO",0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,95,1,49,0,0,0,0,0,0,"SFO","BUF",0,0,0,0,0,0,20.5,20.5,18,18,0,0,0,0,0,0,0,108.9,24,2,53,87,13.6,12.6,13.6,12.6
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","McKeIs00","WR","Isaiah McKenzie","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,31,1,23,0,0,0,0,0,0,"BUF","SFO",0,0,0,0,0,0,11.1,11.1,10.1,10.1,0,0,0,0,0,0,0,15,16,0,11,15,NA,NA,NA,NA
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","MullNi00","QB","Nick Mullens ","SFO",26,39,316,3,2,0,0,49,95.7,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,"SFO","BUF",0,0,0,1,0,0,25.64,25.64,20.64,20.64,266,7,10,7,0,0,0,0,0,0,61,100,12.91,10.91,12.91,10.91
"202012070sfo","BUF","SFO",34,24,"False","retractable roof (closed)","grass",72,45,0,-1.5,"SFO","48.0",2020-12-07,2020,"2020-12-07","SamuDe00","WR","Deebo Samuel","SFO",0,0,0,0,0,0,0,0,0,1,3,0,3,9,6,73,0,23,0,0,1,1,0,1,"SFO","BUF",0,0,0,0,0,0,13.6,13.6,10.6,10.6,0,0,0,0,0,3,0,36.9,51,1,58,95,18,15,15,13.5
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","GallMi00","WR","Michael Gallup","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,86,1,28,0,0,0,0,0,0,"DAL","BAL",0,0,0,0,0,0,21.6,21.6,18.1,18.1,0,0,0,0,0,0,0,138.6,25,1,74,94,7.2,5.8,9.3,7.5
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","LambCe00","WR","CeeDee Lamb ","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,46,0,14,0,0,0,0,0,0,"DAL","BAL",0,0,0,0,0,0,10.6,10.6,7.6,7.6,0,0,0,0,0,0,0,93.6,17,0,48,61,15.7,11.45,15.7,11.45
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","SchuDa00","TE","Dalton Schultz","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,44,0,19,0,0,0,0,0,0,"DAL","BAL",0,0,0,0,0,0,8.4,8.4,6.4,6.4,0,0,0,0,0,0,0,28,16,0,71,90,7.5,5.5,7.5,5.5
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","CoopAm00","WR","Amari Cooper","DAL",0,0,0,0,0,0,0,0,0,1,10,0,10,9,5,43,1,13,0,0,1,1,0,1,"DAL","BAL",0,0,0,0,0,0,16.3,16.3,13.8,13.8,0,0,0,0,9,1,0,66.6,18,0,69,87,18.55,13.05,18.05,13.05
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","ElliEz00","RB","Ezekiel Elliott","DAL",0,0,0,0,0,0,0,0,0,18,77,0,14,6,4,18,0,12,0,0,18,18,0,18,"DAL","BAL",0,0,0,0,0,0,13.5,13.5,11.5,11.5,0,0,0,0,31,46,0,12,21,0,50,63,23.35,21.1,20.3,17.2
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","JackLa00","QB","Lamar Jackson","BAL",12,17,107,2,1,0,0,38,101.8,13,94,1,37,0,0,0,0,0,0,5,8,30,22,8,"BAL","DAL",0,0,0,0,0,0,26.68,26.68,25.68,25.68,94,4,0,2,75,19,0,0,0,0,55,100,18.71,18.08,26.16,22.81
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","PollTo00","RB","Tony Pollard","DAL",0,0,0,0,0,0,0,0,0,8,22,0,12,1,1,6,0,6,0,0,8,8,0,8,"DAL","BAL",0,0,0,0,0,0,3.8,3.8,3.3,3.3,0,0,0,0,12,10,2,-2,8,0,31,39,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","BellBl00","TE","Blake Bell","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,"DAL","BAL",0,0,0,0,0,0,1.2,1.2,0.7,0.7,0,0,0,0,0,0,0,2,0,0,18,23,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","BrowNo00","WR","Noah Brown","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,40,0,19,0,0,0,0,0,0,"DAL","BAL",0,0,0,0,0,0,7,7,5.5,5.5,0,0,0,0,0,0,0,47.2,19,0,11,14,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","DaltAn00","QB","Andy Dalton","DAL",31,48,285,2,1,1,8,28,85.9,1,2,0,2,0,0,0,0,0,0,0,1,50,49,1,"DAL","BAL",0,0,0,0,0,0,18.6,18.6,17.6,17.6,453,10,14,4,1,1,0,0,0,0,79,100,13.3,12.3,17.85,16.35
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","WillLu00","TE","Luke Willson","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,12,0,0,0,0,0,0,"BAL","DAL",0,0,0,0,0,0,2.2,2.2,1.7,1.7,0,0,0,0,0,0,0,10,2,0,27,49,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","DobbJK00","RB","J.K. Dobbins ","BAL",0,0,0,0,0,0,0,0,0,11,71,1,30,0,0,0,0,0,0,0,11,11,0,11,"BAL","DAL",0,0,0,0,0,0,13.1,13.1,13.1,13.1,0,0,0,0,34,37,2,0,0,0,21,38,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","EdwaGu00","RB","Gus Edwards ","BAL",0,0,0,0,0,0,0,0,0,7,101,0,36,0,0,0,0,0,0,0,7,7,0,7,"BAL","DAL",0,0,0,0,1,0,13.1,13.1,10.1,10.1,0,0,0,0,55,46,1,0,0,0,18,33,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","IngrMa01","RB","Mark Ingram","BAL",0,0,0,0,0,0,0,0,0,6,28,0,7,1,1,1,0,1,0,0,6,6,0,6,"BAL","DAL",0,0,0,0,0,0,3.9,3.9,3.4,3.4,0,0,0,0,9,19,1,-6,7,0,11,20,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","HillJu00","RB","Justice Hill","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,0,0,0,0,"BAL","DAL",0,0,0,0,0,0,1.4,1.4,0.9,0.9,0,0,0,0,0,0,0,0,4,0,6,11,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","WilsCe01","WR","Cedrick Wilson Jr.","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","McKeSe01","TE","Sean McKeon","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","TomlEr01","TE","Eric Tomlinson","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","ProcJa00","WR","James Proche","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","BoykMi00","WR","Miles Boykin","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,38,1,38,0,0,0,0,0,0,"BAL","DAL",0,0,0,0,0,0,10.8,10.8,10.3,10.3,0,0,0,0,0,0,0,35.1,19,0,48,87,1.8,1.3,1.8,1.3
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","BrowMa04","WR","Marquise Brown ","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,39,1,20,0,0,0,0,0,0,"BAL","DAL",0,0,0,0,0,0,14.9,14.9,12.4,12.4,0,0,0,0,0,0,0,55.2,6,0,45,82,7.3,6.8,7.05,6.05
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","DuveDe00","WR","Devin Duvernay ","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,"BAL","DAL",0,0,0,0,0,0,1.2,1.2,0.7,0.7,0,0,0,0,0,0,0,-1,3,0,44,80,NA,NA,NA,NA
"202012080rav","DAL","BAL",17,34,"False","outdoors","grass",38,54,9,-9,"BAL","45.5",2020-12-08,2020,"2020-12-08","RicaPa00","FB","Patrick Ricard","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,9,0,0,0,0,0,0,"BAL","DAL",0,0,0,0,0,0,3.1,3.1,2.1,2.1,0,0,0,0,0,0,0,1,10,0,30,55,NA,NA,NA,NA
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","MeyeJa01","WR","Jakobi Meyers","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,47,0,31,0,0,0,0,0,0,"NWE","LAR",0,0,0,0,0,0,8.7,8.7,6.7,6.7,0,0,0,0,0,0,0,31,16,0,59,100,12,9.25,12,9.25
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","ByrdDa00","WR","Damiere Byrd ","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,48,0,25,0,0,0,0,0,0,"NWE","LAR",0,0,0,0,0,0,9.8,9.8,7.3,7.3,0,0,0,0,0,0,0,35.2,22,2,52,88,6.85,5.35,6.55,5.05
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","NewtCa00","QB","Cam Newton","NWE",9,16,119,0,1,4,21,31,53.9,7,16,0,7,0,0,0,0,0,0,2,5,27,22,5,"NWE","LAR",0,0,0,0,0,0,5.36,5.36,4.36,4.36,127,4,8,1,15,1,0,0,0,0,45,76,21.34,18.78,18.09,17.4
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","HarrNK00","WR","N'Keal Harry ","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,49,0,30,0,0,0,0,0,0,"NWE","LAR",0,0,0,0,0,0,7.9,7.9,6.4,6.4,0,0,0,0,0,0,0,79.2,1,0,36,61,7.9,4.4,8,7.5
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","WhitJa02","RB","James White ","NWE",0,0,0,0,0,0,0,0,0,3,16,0,9,2,1,2,0,2,0,0,3,3,0,3,"NWE","LAR",0,0,0,0,0,0,2.8,2.8,2.3,2.3,0,0,0,0,14,2,0,-2,6,0,27,46,NA,NA,NA,NA
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","AsiaDe00","TE","Devin Asiasi ","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NWE","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,23,39,NA,NA,NA,NA
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","HarrDa06","RB","Damien Harris ","NWE",0,0,0,0,0,0,0,0,0,11,50,0,12,2,1,0,0,0,0,0,11,11,0,11,"NWE","LAR",0,0,0,0,0,0,6,6,5.5,5.5,0,0,0,0,37,13,0,-7,5,0,22,37,NA,NA,NA,NA
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","MichSo00","RB","Sony Michel","NWE",0,0,0,0,0,0,0,0,0,7,22,0,8,1,0,0,0,0,0,0,7,7,0,7,"NWE","LAR",0,0,0,0,0,0,2.2,2.2,2.2,2.2,0,0,0,0,15,7,0,-6,0,0,15,25,NA,NA,NA,NA
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","StidJa00","QB","Jarrett Stidham","NWE",5,7,27,0,0,2,12,7,77.7,1,3,0,3,0,0,0,0,0,0,0,1,10,9,1,"NWE","LAR",0,0,0,0,0,0,1.38,1.38,1.38,1.38,10,1,2,0,3,0,0,0,0,0,14,24,NA,NA,NA,NA
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","GoffJa00","QB","Jared Goff","LAR",16,25,137,1,1,1,5,25,74.9,4,11,1,9,0,0,0,0,0,0,1,3,30,27,3,"LAR","NWE",0,0,0,0,0,0,15.58,15.58,14.58,14.58,114,5,5,4,10,1,0,0,0,0,63,100,17.05,15.91,18.56,17.56
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","HigbTy00","TE","Tyler Higbee","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,34,0,25,0,0,0,0,0,0,"LAR","NWE",0,0,0,0,0,0,5.4,5.4,4.4,4.4,0,0,0,0,0,0,0,12,22,0,55,87,8,6.5,22.4,15.1
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","EverGe00","TE","Gerald Everett","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,9,0,0,0,0,0,0,"LAR","NWE",0,0,0,0,0,0,1.9,1.9,1.4,1.4,0,0,0,0,0,0,0,15,5,0,53,84,NA,NA,13.55,9.8
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","AkerCa00","RB","Cam Akers ","LAR",0,0,0,0,0,0,0,0,0,29,171,0,35,3,2,23,0,16,0,0,29,29,0,29,"LAR","NWE",0,0,0,0,1,0,24.4,24.4,20.4,20.4,0,0,0,0,112,59,1,2.1,21,0,50,79,NA,NA,NA,NA
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","WoodRo02","WR","Robert Woods","LAR",0,0,0,0,0,0,0,0,0,1,-1,0,-1,8,5,32,0,14,0,0,1,1,0,1,"LAR","NWE",0,0,0,0,0,0,8.1,8.1,5.6,5.6,0,0,0,0,-1,0,0,38.4,17,1,49,78,15.8,12.3,16.5,12.6
"202012100ram","NWE","LAR",3,24,"False","dome","matrixturf",72,45,0,-5,"LAR","[43.5]",2020-12-10,2020,"2020-12-10","KuppCo00","WR","Cooper Kupp","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,33,1,20,0,0,0,0,0,0,"LAR","NWE",0,0,0,0,0,0,14.3,14.3,11.8,11.8,0,0,0,0,0,0,0,30,3,0,39,62,11.9,9.1,11.9,9.1
