Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,gsis_id,status,game_id,posteam,defteam,receiver_player_name,posteam_color,posteam_logo,defteam_color,defteam_logo,ntargets,receptions,receiving_epa,receiving_success,receiving_yards,receiving_touchdown,receiving_fumble,receiving_fumble_lost,receiving_air_yards_comp,receiving_yards_after_catch,receiving_interception,check1,position,depth_chart_position,team,jersey_number,headshot_url,ntargets_c.0-5,ntargets_e.10-20,ntargets_a.<0,ntargets_d.5-10,ntargets_b.=0,ntargets_f.20+,ntargets_j.other,receptions_c.0-5,receptions_e.10-20,receptions_a.<0,receptions_d.5-10,receptions_b.=0,receptions_f.20+,receptions_j.other,rusher_player_name,nrush,nrush_neg,rushing_yards_neg,rush_epa,rush_success,rushing_yards,rushing_touchdown,rushing_fumble,rushing_fumble_lost,qb_kneel,left-end,left-tackle,left-guard,middle,right-guard,right-tackle,right-end,rushing_yards_le,rushing_yards_lt,rushing_yards_lg,rushing_yards_mid,rushing_yards_rg,rushing_yards_rt,rushing_yards_re
"Evans, Mike",Mi.Evans,TAM,NOR,1,6.7,7500,7.2,6900,6.7,30,00-0031408,Active,2020_01_TB_NO,TAM,NOR,M.Evans,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,4,1,-5.5636492416088,1,2,1,0,0,2,0,1,0,WR,LWR,TAM,13,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16737.png,2,1,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evans, Mike",Mi.Evans,TAM,NYG,8,14,7100,16.5,5700,14,25,00-0031408,Active,2020_08_TB_NYG,TAM,NYG,M.Evans,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,7,5,4.07949534934477,4,55,1,0,0,44,11,0,0,WR,LWR,TAM,13,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16737.png,1,3,0,2,0,1,0,1,2,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,BUF,10,2.3,5000,3.3,3900,2.3,10,00-0022921,Active,2020_10_BUF_ARI,ARI,BUF,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#00338d,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,5,2,-7.22141350384971,1,13,0,0,0,1,12,1,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,2,1,1,1,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,DET,3,0.5,5400,1,4600,0.5,16,00-0022921,Active,2020_03_DET_ARI,ARI,DET,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,3,1,-7.6863329714397,0,0,0,0,0,0,0,1,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,0,1,0,1,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,MIA,9,7.4,5000,9.4,3800,7.4,11,00-0022921,Active,2020_09_MIA_ARI,ARI,MIA,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,5,4,3.57045156956185,4,54,0,0,0,46,8,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,0,3,0,2,0,0,0,0,3,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,PHI,15,11,4900,12.5,3300,11,10,00-0022921,Active,2020_15_PHI_ARI,ARI,PHI,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,4,3,2.58219275617739,3,35,1,0,0,33,2,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,1,2,0,0,0,1,0,1,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,SEA,7,10.2,4900,14.2,4200,10.2,16,00-0022921,Active,2020_07_SEA_ARI,ARI,SEA,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,8,8,1.84431384969503,8,62,0,0,0,37,25,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,4,0,1,3,0,0,0,4,0,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,SFO,16,5.8,5100,8.8,3400,5.8,10,00-0022921,Active,2020_16_SF_ARI,ARI,SFO,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,8,6,-1.95847508596489,2,28,0,0,0,16,12,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,6,0,0,0,1,1,0,5,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,WAS,2,8.5,5200,12,4600,8.5,12,00-0022921,Active,2020_02_WAS_ARI,ARI,WAS,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#773141,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,7,7,5.97573084529722,4,50,0,0,0,25,25,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,4,0,1,2,0,0,0,4,0,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,CAR,4,1.4,5100,2.4,4400,1.4,13,00-0022921,Active,2020_04_ARI_CAR,ARI,CAR,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,3,2,-1.5021463597659,1,4,0,0,0,2,2,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,1,0,1,0,0,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,DAL,6,3.7,4900,5.2,3900,3.7,15,00-0022921,Active,2020_06_ARI_DAL,ARI,DAL,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,4,3,2.09777024188725,2,22,0,0,0,19,3,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,2,0,0,2,0,0,0,2,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,NYG,14,2,5000,3,3500,2,13,00-0022921,Active,2020_14_ARI_NYG,ARI,NYG,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,3,2,-2.00384563149419,1,10,0,0,0,5,5,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,1,0,1,1,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,NYJ,5,5.5,4900,7.5,3800,5.5,11,00-0022921,Active,2020_05_ARI_NYJ,ARI,NYJ,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,7,4,-0.331032052868977,3,35,0,0,0,16,19,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,4,2,0,1,0,0,0,3,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,SEA,11,10.2,5200,14.2,3700,10.2,14,00-0022921,Active,2020_11_ARI_SEA,ARI,SEA,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,10,8,1.50287114823004,5,62,0,0,0,13,49,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,3,0,3,2,1,1,0,2,0,3,2,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fitzgerald, Larry",La.Fitzgerald,ARI,SFO,1,5.4,5300,7.4,4500,5.4,12,00-0022921,Active,2020_01_ARI_SF,ARI,SFO,L.Fitzgerald,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,5,4,1.35856427741237,2,34,0,0,0,11,23,0,0,WR,SWR,ARI,11,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5528.png,1,0,1,2,1,0,0,0,0,1,2,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ford, Isaiah",Is.Ford,MIA,BUF,17,5.2,4700,6.7,3000,5.2,10,00-0033471,Active,2020_17_MIA_BUF,MIA,BUF,I.Ford,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,#00338d,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,7,3,-0.185998191358522,3,37,0,0,0,25,12,0,0,WR,RWR,MIA,84,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124069.png,1,4,0,1,0,1,0,1,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ford, Isaiah",Is.Ford,MIA,LVR,16,5.7,4700,7.7,3000,5.7,10,00-0033471,Active,2020_16_MIA_LV,MIA,LVR,I.Ford,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,#a5acaf,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,5,4,2.77051025850233,4,37,0,0,0,31,6,0,0,WR,RWR,MIA,84,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124069.png,2,2,0,1,0,0,0,2,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ford, Isaiah",Is.Ford,NWE,-,5,3.3,4600,4.3,3500,3.3,10,00-0033471,,2020_05_MIA_SF,MIA,SFO,I.Ford,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,2,2,2.67843739269301,2,23,0,0,0,23,0,0,0,WR,RWR,MIA,84,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124069.png,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ford, Isaiah",Is.Ford,NWE,LVR,3,2.4,4900,3.4,3600,2.4,12,00-0033471,,2020_03_MIA_JAX,MIA,JAC,I.Ford,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,2,2,1.0436038961634,2,14,0,0,0,13,1,0,0,WR,RWR,MIA,84,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124069.png,1,0,0,1,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ford, Isaiah",Is.Ford,NWE,MIA,1,2.3,4600,3.3,3600,2.3,10,00-0033471,,2020_01_MIA_NE,MIA,NWE,I.Ford,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,5,2,-4.23554921848699,2,13,0,0,0,10,3,1,0,WR,RWR,MIA,84,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124069.png,3,1,0,1,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ford, Isaiah",Is.Ford,NWE,BUF,8,1.5,4800,2,3100,1.5,10,00-0033471,,2020_08_LA_MIA,MIA,LAR,I.Ford,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,2,2,1.8261551251635,2,20,0,0,0,6,14,0,0,WR,RWR,MIA,84,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124069.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ford, Isaiah",Is.Ford,NWE,KAN,4,6.8,4600,8.8,3700,6.8,10,00-0033471,,2020_04_SEA_MIA,MIA,SEA,I.Ford,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,10,4,-3.94602969372045,3,48,0,0,0,35,13,1,0,WR,RWR,MIA,84,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124069.png,2,4,0,4,0,0,0,1,1,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ford, Isaiah",Is.Ford,NWE,SEA,2,11.1,4500,14.6,3500,11.1,10,00-0033471,,2020_02_BUF_MIA,MIA,BUF,I.Ford,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,#00338d,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,9,7,5.4653548100614,7,76,0,0,0,55,21,0,0,WR,RWR,MIA,84,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124069.png,2,3,0,3,1,0,0,1,2,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foster, Robert",Ro.Foster,WAS,CAR,16,3.3,4500,3.8,3000,3.3,10,00-0034510,Active,2020_16_CAR_WAS,WAS,CAR,R.Foster,#773141,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,2,1,2.26284577860497,1,28,0,0,0,3,25,0,0,WR,RWR,WAS,19,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054845.png,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foster, Robert",Ro.Foster,WAS,SEA,15,1.4,4500,1.9,3000,1.4,10,00-0034510,Active,2020_15_SEA_WAS,WAS,SEA,R.Foster,#773141,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,2,1,1.44810937508009,1,9,0,0,0,2,7,0,0,WR,RWR,WAS,19,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054845.png,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foster, Robert",Ro.Foster,WAS,SFO,14,0,4500,0,3000,0,10,00-0034510,Active,2020_14_WAS_SF,WAS,SFO,R.Foster,#773141,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,2,0,-2.06488065040321,0,0,0,0,0,0,0,0,0,WR,RWR,WAS,19,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054845.png,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fowler, Bennie",Be.Fowler,NOR,LAC,5,2.1,4500,3.1,3000,2.1,10,00-0030670,Active,2020_05_LAC_NO,NOR,LAC,B.Fowler,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,6,2,-8.02471927148872,1,11,0,0,0,10,1,1,0,WR,,NOR,16,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16995.png,2,1,0,3,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fulgham, Travis",Tr.Fulgham,PHI,BAL,6,16.5,5300,19.5,4400,16.5,18,00-0035592,Active,2020_06_BAL_PHI,PHI,BAL,T.Fulgham,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,10,6,6.00672595773358,6,75,1,0,0,58,17,0,0,WR,LWR,PHI,13,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3139522.png,1,4,0,4,1,0,0,0,2,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fulgham, Travis",Tr.Fulgham,PHI,DAL,8,16.8,6300,19.8,5900,16.8,24,00-0035592,Active,2020_08_DAL_PHI,PHI,DAL,T.Fulgham,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,7,6,6.59052560781129,5,78,1,0,0,59,19,0,0,WR,LWR,PHI,13,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3139522.png,0,1,0,4,1,1,0,0,1,0,3,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fulgham, Travis",Tr.Fulgham,PHI,NYG,7,9.8,5900,12.3,5400,9.8,22,00-0035592,Active,2020_07_NYG_PHI,PHI,NYG,T.Fulgham,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,11,5,1.04373032809226,5,73,0,0,0,53,20,0,0,WR,LWR,PHI,13,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3139522.png,0,4,1,4,0,2,0,0,1,1,2,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fulgham, Travis",Tr.Fulgham,PHI,SEA,12,2.6,6500,3.6,5100,2.6,25,00-0035592,Active,2020_12_SEA_PHI,PHI,SEA,T.Fulgham,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,2,2,-0.0833696590270847,1,16,0,0,0,15,1,0,0,WR,LWR,PHI,13,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3139522.png,1,0,0,1,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fulgham, Travis",Tr.Fulgham,PHI,ARI,15,4,5200,5,4000,4,11,00-0035592,Active,2020_15_PHI_ARI,PHI,ARI,T.Fulgham,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,2,2,2.05327237636084,2,30,0,0,0,30,0,0,0,WR,LWR,PHI,13,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3139522.png,0,2,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fulgham, Travis",Tr.Fulgham,PHI,CLE,11,1.3,6800,1.8,5600,1.3,23,00-0035592,Active,2020_11_PHI_CLE,PHI,CLE,T.Fulgham,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,7,1,-4.06002019855464,1,8,0,0,0,8,0,0,0,WR,LWR,PHI,13,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3139522.png,0,2,0,4,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fulgham, Travis",Tr.Fulgham,PHI,DAL,16,3.7,5000,4.7,3500,3.7,10,00-0035592,Active,2020_16_PHI_DAL,PHI,DAL,T.Fulgham,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,3,2,-2.6006657857215,2,27,0,0,0,25,2,1,0,WR,LWR,PHI,13,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3139522.png,0,2,0,1,0,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
