Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,gsis_id,status,game_id,posteam,defteam,receiver_player_name,posteam_color,posteam_logo,defteam_color,defteam_logo,ntargets,receptions,receiving_epa,receiving_success,receiving_yards,receiving_touchdown,receiving_fumble,receiving_fumble_lost,receiving_air_yards_comp,receiving_yards_after_catch,receiving_interception,check1,position,depth_chart_position,team,jersey_number,headshot_url,ntargets_c.0-5,ntargets_e.10-20,ntargets_a.<0,ntargets_d.5-10,ntargets_b.=0,ntargets_f.20+,ntargets_j.other,receptions_c.0-5,receptions_e.10-20,receptions_a.<0,receptions_d.5-10,receptions_b.=0,receptions_f.20+,receptions_j.other,rusher_player_name,nrush,nrush_neg,rushing_yards_neg,rush_epa,rush_success,rushing_yards,rushing_touchdown,rushing_fumble,rushing_fumble_lost,qb_kneel,left-end,left-tackle,left-guard,middle,right-guard,right-tackle,right-end,rushing_yards_le,rushing_yards_lt,rushing_yards_lg,rushing_yards_mid,rushing_yards_rg,rushing_yards_rt,rushing_yards_re
"Hockenson, T.J.",T..Hockenson,DET,WAS,10,2.3,6200,3.3,5100,2.3,22,00-0035229,Active,2020_10_WAS_DET,DET,WAS,T.Hockenson,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#773141,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,4,2,0.695979938236061,2,13,0,0,0,8,5,0,0,TE,TE,DET,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036133.png,3,1,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hockenson, T.J.",T..Hockenson,DET,ARI,3,7.3,5400,9.3,5300,7.3,16,00-0035229,Active,2020_03_DET_ARI,DET,ARI,T.Hockenson,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,7,4,1.99229002249194,4,53,0,0,0,35,18,0,0,TE,TE,DET,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036133.png,1,3,0,3,0,0,0,1,1,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hockenson, T.J.",T..Hockenson,DET,ATL,7,14.4,5900,16.9,5000,14.4,21,00-0035229,Active,2020_07_DET_ATL,DET,ATL,T.Hockenson,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,6,5,4.23659639497055,4,59,1,0,0,40,19,0,0,TE,TE,DET,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036133.png,1,1,0,4,0,0,0,1,1,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hockenson, T.J.",T..Hockenson,DET,CAR,11,8.8,6000,10.8,4200,8.8,19,00-0035229,Active,2020_11_DET_CAR,DET,CAR,T.Hockenson,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,7,4,2.03413455269765,3,68,0,0,0,20,48,0,0,TE,TE,DET,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036133.png,0,3,2,1,1,0,0,0,2,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hockenson, T.J.",T..Hockenson,DET,CHI,13,11.9,6100,15.4,5000,11.9,21,00-0035229,Active,2020_13_DET_CHI,DET,CHI,T.Hockenson,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,9,7,4.57501376059372,6,84,0,0,0,75,9,0,0,TE,TE,DET,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036133.png,2,3,0,2,1,1,0,1,3,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hockenson, T.J.",T..Hockenson,DET,GNB,2,8.2,5600,10.2,5200,8.2,14,00-0035229,Active,2020_02_DET_GB,DET,GNB,T.Hockenson,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,4,4,2.15554012352368,2,62,0,0,0,19,43,0,0,TE,TE,DET,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036133.png,1,1,1,1,0,0,0,1,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hockenson, T.J.",T..Hockenson,DET,JAC,6,8.7,5700,9.7,5300,8.7,19,00-0035229,Active,2020_06_DET_JAX,DET,JAC,T.Hockenson,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,5,2,2.20903821272077,2,17,1,0,0,12,5,0,0,TE,TE,DET,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036133.png,2,2,0,0,1,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hockenson, T.J.",T..Hockenson,DET,MIN,9,12.4,6000,14.9,5100,12.4,19,00-0035229,Active,2020_09_DET_MIN,DET,MIN,T.Hockenson,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,8,5,-12.5804145330912,5,39,1,0,0,27,12,3,0,TE,TE,DET,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036133.png,3,1,0,4,0,0,0,2,0,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hockenson, T.J.",T..Hockenson,DET,TEN,15,0.8,6200,2.8,5200,0.8,20,00-0035229,Active,2020_15_DET_TEN,DET,TEN,T.Hockenson,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,4,2,0.974140663980506,2,18,0,0,0,10,8,0,0,TE,TE,DET,88,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4036133.png,0,3,1,0,0,0,0,0,1,1,0,0,0,0,T.Hockenson,1,1,0,-4.99289222119842,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,ARI,11,2.4,4700,3.4,2700,2.4,10,00-0033387,Active,2020_11_ARI_SEA,SEA,ARI,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,3,2,0.10069895623019,2,14,0,0,0,0,14,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,0,0,0,1,2,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,DAL,3,8.6,4000,9.1,2700,8.6,10,00-0033387,Active,2020_03_DAL_SEA,SEA,DAL,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,2,1,-0.135832286207005,1,1,1,0,0,1,0,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,LAR,16,8.7,4800,9.7,2900,8.7,10,00-0033387,Active,2020_16_LA_SEA,SEA,LAR,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,12,4,1.63143206143286,2,34,2,0,0,28,6,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,2,2,0,1,1,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,NYG,13,3.5,4900,5,3000,3.5,10,00-0033387,Active,2020_13_NYG_SEA,SEA,NYG,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,4,3,0.269101331536016,3,20,0,0,0,17,3,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,2,1,0,1,0,0,0,2,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,NYJ,14,2.5,4900,3,3100,2.5,10,00-0033387,Active,2020_14_NYJ_SEA,SEA,NYJ,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,1,1,1.49917332042241,1,20,0,0,0,18,2,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,SFO,8,1.1,4300,1.6,2500,1.1,10,00-0033387,Active,2020_08_SF_SEA,SEA,SFO,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,2,1,-0.195177774498006,1,6,0,0,0,-2,8,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,1,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,ARI,7,3.7,4400,5.2,2500,3.7,10,00-0033387,Active,2020_07_SEA_ARI,SEA,ARI,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,3,3,0.73435304290615,2,22,0,0,0,10,12,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,1,0,1,1,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,ATL,1,1.4,4200,1.9,3000,1.4,10,00-0033387,Active,2020_01_SEA_ATL,SEA,ATL,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,1,1,1.018764375709,1,9,0,0,0,2,7,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,BUF,9,8.5,4300,11,2500,8.5,10,00-0033387,Active,2020_09_SEA_BUF,SEA,BUF,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#00338d,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,7,5,1.16349149809685,4,60,0,0,0,37,23,1,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,2,2,1,1,1,0,0,1,2,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,LAR,10,1.1,4700,1.6,2600,1.1,10,00-0033387,Active,2020_10_SEA_LA,SEA,LAR,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,2,2,2.84630634076893,2,12,0,0,0,10,2,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,PHI,12,2.1,4800,3.1,3000,2.1,11,00-0033387,Active,2020_12_SEA_PHI,SEA,PHI,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,5,2,-1.87398607365321,1,11,0,0,0,6,5,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,1,0,0,3,1,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,SFO,17,1.1,4900,1.6,3000,1.1,11,00-0033387,Active,2020_17_SEA_SF,SEA,SFO,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,3,1,-2.63624809632893,0,6,0,0,0,5,1,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hollister, Jacob",Ja.Hollister,SEA,WAS,15,8.7,4700,9.7,2700,8.7,10,00-0033387,Active,2020_15_SEA_WAS,SEA,WAS,J.Hollister,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,#773141,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,2,2,3.43806628359016,2,17,1,0,0,16,1,0,0,TE,TE,SEA,86,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,0,0,0,2,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holtz, J.P.",J..Holtz,CHI,MIN,15,0,4000,0,2500,0,10,00-0032986,Active,2020_15_CHI_MIN,CHI,MIN,J.Holtz,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,1,0,-5.06785566196777,0,0,0,0,0,0,0,1,0,TE,,CHI,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2970262.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,CIN,2,3.2,5500,4.2,4800,3.2,14,00-0032392,Active,2020_02_CIN_CLE,CLE,CIN,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,4,2,2.59496136684902,2,22,0,0,0,15,7,0,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,1,0,1,2,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,HOU,10,1.6,5100,2.1,3900,1.6,17,00-0032392,Active,2020_10_HOU_CLE,CLE,HOU,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,2,1,0.243720288854092,1,11,0,0,0,11,0,0,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,0,2,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,IND,5,8.2,5200,10.7,4100,8.2,10,00-0032392,Active,2020_05_IND_CLE,CLE,IND,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,10,5,-1.13335472735344,4,57,0,0,0,31,26,1,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,3,5,1,1,0,0,0,2,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,PHI,11,4.8,5100,6.3,3900,4.8,18,00-0032392,Active,2020_11_PHI_CLE,CLE,PHI,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,5,3,0.194334505184088,2,33,0,0,0,22,11,0,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,2,1,0,0,2,0,0,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,PIT,17,11.7,5200,13.7,3800,11.7,10,00-0032392,Active,2020_17_PIT_CLE,CLE,PIT,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,5,4,3.11764652351849,4,37,1,0,0,32,5,0,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,1,2,0,2,0,0,0,1,2,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,WAS,3,4,5300,5.5,4400,4,18,00-0032392,Active,2020_03_WAS_CLE,CLE,WAS,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#773141,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,4,3,2.61403121019248,3,25,0,0,0,-3,28,0,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,1,0,1,1,1,0,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,BAL,1,2.5,5700,3.5,5100,2.5,12,00-0032392,Active,2020_01_CLE_BAL,CLE,BAL,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,2,2,3.109432652127,2,15,0,0,0,15,0,0,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,0,0,0,2,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,DAL,4,11.9,5100,14.4,4000,11.9,14,00-0032392,Active,2020_04_CLE_DAL,CLE,DAL,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,7,5,2.75191618622471,4,34,1,0,0,23,11,0,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,5,2,0,0,0,0,0,4,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,JAC,12,8.3,5100,9.3,3800,8.3,17,00-0032392,Active,2020_12_CLE_JAX,CLE,JAC,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,2,2,2.21896497608395,1,13,1,0,0,4,9,0,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,0,0,1,1,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,NYG,15,12.6,5200,15.1,3300,12.6,11,00-0032392,Active,2020_15_CLE_NYG,CLE,NYG,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,6,5,2.76362434052862,4,41,1,0,0,22,19,0,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,2,0,1,3,0,0,0,1,0,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hooper, Austin",Au.Hooper,CLE,NYJ,16,10.6,5100,14.1,3500,10.6,15,00-0032392,Active,2020_16_CLE_NYJ,CLE,NYJ,A.Hooper,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,15,7,0.465417315180662,8,71,0,0,0,61,10,0,0,TE,LTE,CLE,81,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,6,3,0,5,0,1,0,2,0,0,4,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
