Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,gsis_id,position.x,depth_chart_position.x,status,headshot_url,headshot_url2,team_logo_wikipedia,logo_def,receiver_player_name,nopass,noplays,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa_receiver,position.y,depth_chart_position.y,n,rusher_player_name,noruns,touchdown_rush,yards_rushing,epa_rusher
"Hollister, Jacob",Ja.Hollister,SEA,WAS,15,8.7,4700,9.7,2700,8.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,00-0033387,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3125404.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,J.Hollister,2,2,17,17,0,0,0,0,2,17,1,1,16,16,3.43806628359016,TE,TE,1,,,,,
"Holtz, J.P.",J..Holtz,CHI,MIN,15,0,4000,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,00-0032986,TE,,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2970262.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2970262.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,J.Holtz,1,1,0,0,1,0,0,0,0,0,0,0,6,0,-5.06785566196777,TE,TE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,CIN,2,3.2,5500,4.2,4800,3.2,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,A.Hooper,4,4,22,22,0,0,0,2,2,22,0,7,15,15,2.59496136684902,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,HOU,10,1.6,5100,2.1,3900,1.6,17,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,A.Hooper,2,2,11,11,0,0,1,1,1,11,0,0,23,11,0.243720288854092,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,IND,5,8.2,5200,10.7,4100,8.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,A.Hooper,10,10,57,57,1,0,0,4,5,57,0,26,103,31,-1.13335472735344,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,PHI,11,4.8,5100,6.3,3900,4.8,18,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,A.Hooper,5,5,33,33,0,0,0,2,3,33,0,11,24,22,0.194334505184088,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,PIT,17,11.7,5200,13.7,3800,11.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,A.Hooper,5,5,37,37,0,0,0,1,4,37,1,5,38,32,3.11764652351849,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,WAS,3,4,5300,5.5,4400,4,18,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,A.Hooper,4,4,25,25,0,0,1,1,3,25,0,28,6,-3,2.61403121019248,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,BAL,1,2.5,5700,3.5,5100,2.5,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,A.Hooper,2,2,15,15,0,0,1,0,2,15,0,0,15,15,3.109432652127,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,DAL,4,11.9,5100,14.4,4000,11.9,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,A.Hooper,7,7,34,34,0,0,1,2,5,34,1,11,37,23,2.75191618622471,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,JAC,12,8.3,5100,9.3,3800,8.3,17,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png' height='12'></img>,A.Hooper,2,2,13,13,0,0,0,0,2,13,1,9,4,4,2.21896497608395,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,NYG,15,12.6,5200,15.1,3300,12.6,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,A.Hooper,6,6,41,41,0,0,0,1,5,41,1,19,25,22,2.76362434052862,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,NYJ,16,10.6,5100,14.1,3500,10.6,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,A.Hooper,15,15,71,71,0,0,2,8,7,71,0,10,126,61,0.465417315180662,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,PIT,6,7.7,5200,10.2,3900,7.7,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,A.Hooper,6,6,52,52,0,0,1,1,5,52,0,39,20,13,0.086946414259728,TE,LTE,1,,,,,
"Hooper, Austin",Au.Hooper,CLE,TEN,13,3.4,5300,4.4,3800,3.4,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,00-0032392,TE,LTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043275.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,A.Hooper,2,2,24,24,0,0,0,0,2,24,0,9,15,15,3.42348045716062,TE,LTE,1,,,,,
"Howard, O.J.",O..Howard,TAM,CAR,2,1.6,4800,2.1,3900,1.6,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0033879,TE,RTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043080.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043080.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,O.Howard,3,3,11,11,0,0,0,2,1,11,0,2,23,9,-1.14051230851328,TE,RTE,1,,,,,
"Howard, O.J.",O..Howard,TAM,LAC,4,12.5,4800,14,3300,12.5,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0033879,TE,RTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043080.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043080.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,O.Howard,6,6,50,50,0,0,1,3,3,50,1,0,76,50,2.66928074019961,TE,RTE,1,,,,,
"Howard, O.J.",O..Howard,TAM,DEN,3,6.4,4700,7.9,3500,6.4,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0033879,TE,RTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043080.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043080.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,O.Howard,4,4,49,49,0,0,0,1,3,49,0,15,52,34,2.21060733264312,TE,RTE,1,,,,,
"Howard, O.J.",O..Howard,TAM,NOR,1,11.6,4700,13.6,3700,11.6,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0033879,TE,RTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043080.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043080.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,O.Howard,6,6,36,36,0,0,0,2,4,36,1,0,75,36,0.188253583328333,TE,RTE,1,,,,,
"Hudson, Tanner",Ta.Hudson,TAM,CHI,5,1.4,4000,1.9,2500,1.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034613,TE,RTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3050481.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3050481.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,T.Hudson,4,4,9,9,0,0,0,3,1,9,0,6,64,3,-0.534689766303824,TE,RTE,1,,,,,
"Hudson, Tanner",Ta.Hudson,TAM,DET,16,2.5,4000,3,2500,2.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034613,TE,RTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3050481.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3050481.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,T.Hudson,1,1,20,20,0,0,0,0,1,20,0,4,16,16,1.43555386271328,TE,RTE,1,,,,,
"Hudson, Tanner",Ta.Hudson,TAM,LVR,7,1.7,4000,2.2,2500,1.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034613,TE,RTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3050481.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3050481.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,T.Hudson,1,1,12,12,0,0,0,0,1,12,0,2,10,10,0.756061688764021,TE,RTE,1,,,,,
"Hudson, Tanner",Ta.Hudson,TAM,NYG,8,0,4000,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034613,TE,RTE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3050481.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3050481.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,T.Hudson,1,1,0,0,0,0,0,1,0,0,0,0,18,0,-1.64518141164444,TE,RTE,1,,,,,
"Hurst, Hayden",Ha.Hurst,ATL,CAR,5,1.8,5700,2.8,4700,1.8,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,00-0034830,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,H.Hurst,6,6,8,8,0,0,1,4,2,8,0,1,55,7,-4.0892248823788,TE,TE,1,,,,,
"Hurst, Hayden",Ha.Hurst,ATL,CHI,3,6.6,5700,7.1,4700,6.6,18,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,00-0034830,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,H.Hurst,3,3,1,1,0,0,1,2,1,1,1,0,11,1,-0.878363658848684,TE,TE,1,,,,,
"Hurst, Hayden",Ha.Hurst,ATL,DEN,9,9.7,5600,13.2,4100,9.7,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,00-0034830,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,H.Hurst,8,8,62,62,0,0,1,1,7,62,0,40,40,22,1.46814397157868,TE,TE,1,,,,,
"Hurst, Hayden",Ha.Hurst,ATL,DET,7,9.8,5600,12.8,4400,9.8,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,00-0034830,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,H.Hurst,7,7,68,68,0,0,0,1,6,68,0,27,47,41,8.50432693614857,TE,TE,1,,,,,
"Hurst, Hayden",Ha.Hurst,ATL,LVR,12,6.8,5500,8.8,3900,6.8,17,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,00-0034830,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,H.Hurst,8,8,48,48,1,0,0,3,4,48,0,31,37,17,-4.05514570794541,TE,TE,1,,,,,
"Hurst, Hayden",Ha.Hurst,ATL,NOR,13,1.4,5600,1.9,4000,1.4,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,00-0034830,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,H.Hurst,4,4,9,9,0,0,0,3,1,9,0,0,22,9,-0.926883941301086,TE,TE,1,,,,,
"Hurst, Hayden",Ha.Hurst,ATL,SEA,1,5.3,5300,6.8,4300,5.3,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,00-0034830,TE,TE,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924365.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,H.Hurst,5,5,38,38,0,0,0,2,3,38,0,1,58,37,-0.268836954957806,TE,TE,1,,,,,
