Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,gsis_id,position.x,depth_chart_position.x,status,headshot_url,headshot_url2,team_logo_wikipedia,team_logo_wikipedia2,logo_def,wiki_logo_def,rusher_player_name,noruns,nopass,noplays,yards_gained,touchdown_rush,yards_rushing,epa_rusher,position.y,depth_chart_position.y,n,receiver_player_name,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa_receiver
"Jones, Ronald",Ro.Jones,TAM,NOR,9,3.3,6400,4.8,5300,3.3,21,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034816,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png$raw,R.Jones,3,0,3,9,0,9,-0.576060858787969,RB,RB,1,R.Jones,9,1,0,0,0,3,9,0,13,-8,-4,-7.50545504724141
"Jones, Ronald",Ro.Jones,TAM,CAR,10,24.3,6400,28.8,5300,24.3,23,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034816,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png$raw,R.Jones,23,0,23,192,1,192,6.98484066169476,RB,RB,1,R.Jones,6,0,0,1,1,1,6,0,4,3,2,-4.97775159124285
"Jones, Ronald",Ro.Jones,TAM,CHI,5,14,5800,18.5,5800,14,17,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034816,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png$raw,R.Jones,17,0,17,106,0,106,0.645857083203737,RB,RB,1,R.Jones,19,0,0,1,2,3,19,0,4,24,15,-0.640232879231917
"Jones, Ronald",Ro.Jones,TAM,DEN,3,8.3,5600,9.3,5000,8.3,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034816,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png$raw,R.Jones,13,0,13,53,0,53,1.15488825022476,RB,RB,1,R.Jones,20,0,0,1,2,2,20,0,10,13,10,-0.164441661851015
"Jones, Ronald",Ro.Jones,TAM,LVR,7,10.1,6100,10.6,6200,10.1,23,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034816,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png$raw,R.Jones,13,0,13,34,1,34,-3.56850969872903,RB,RB,1,R.Jones,2,0,0,0,1,1,2,0,1,-2,1,-0.97132143820636
"Jones, Ronald",Ro.Jones,TAM,NOR,1,9.2,5700,10.2,5200,9.2,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034816,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png$raw,R.Jones,17,0,17,66,0,66,-0.997274265508167,RB,RB,1,R.Jones,16,0,0,0,1,2,16,0,17,4,-1,-1.03738043224439
"Jones, Ronald",Ro.Jones,TAM,NYG,8,4.6,6300,7.6,5700,4.6,21,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,00-0034816,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3912550.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png$raw,R.Jones,7,0,7,23,0,23,-1.26338395354105,RB,RB,1,R.Jones,23,0,0,0,0,4,23,0,22,1,1,-3.62252198217902
"Juszczyk, Kyle",Ky.Juszczyk,SFO,ARI,1,5.3,4600,5.8,4000,5.3,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,00-0029892,FB,FB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png$raw,K.Juszczyk,1,0,1,7,0,7,0.147050876636058,FB,FB,1,K.Juszczyk,41,0,0,0,1,1,41,0,23,20,18,2.17253631935455
"Juszczyk, Kyle",Ky.Juszczyk,SFO,MIA,5,7.1,4500,7.1,4000,7.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,00-0029892,FB,FB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png$raw,K.Juszczyk,2,0,2,11,1,11,1.8398766409955,FB,FB,1,K.Juszczyk,0,0,0,0,1,0,0,0,0,9,0,-0.474307625787333
"Juszczyk, Kyle",Ky.Juszczyk,SFO,SEA,17,0.9,4500,1.4,4000,0.9,11,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,00-0029892,FB,FB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png$raw,K.Juszczyk,1,0,1,0,0,0,-1.78585291234776,FB,FB,1,K.Juszczyk,4,0,0,0,1,1,4,0,0,29,4,-0.770550936111249
"Juszczyk, Kyle",Ky.Juszczyk,SFO,WAS,14,8.8,4500,9.8,4000,8.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,00-0029892,FB,FB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png$raw,K.Juszczyk,1,0,1,3,0,3,0.166532574337907,FB,FB,1,K.Juszczyk,15,1,0,1,0,2,15,1,10,5,5,-9.85144093394047
"Juszczyk, Kyle",Ky.Juszczyk,SFO,ARI,16,14.3,4500,15.3,4000,14.3,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,00-0029892,FB,FB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png$raw,K.Juszczyk,1,0,1,3,0,3,0.616833355510607,FB,FB,1,K.Juszczyk,10,0,0,0,1,2,10,2,8,7,2,1.33502104127547
"Juszczyk, Kyle",Ky.Juszczyk,SFO,DAL,15,3.4,4500,3.9,4000,3.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,00-0029892,FB,FB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png$raw,K.Juszczyk,2,0,2,4,0,4,0.193832413060591,FB,FB,1,K.Juszczyk,25,0,0,0,1,1,25,0,6,19,19,0.96206384288962
"Juszczyk, Kyle",Ky.Juszczyk,SFO,LAR,12,4.2,4500,5.2,4000,4.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,00-0029892,FB,FB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png$raw,K.Juszczyk,2,0,2,8,0,8,1.88368507864652,FB,FB,1,K.Juszczyk,24,0,0,0,0,2,24,0,2,22,22,1.59633522800868
"Juszczyk, Kyle",Ky.Juszczyk,SFO,NOR,10,0.5,4500,0.5,4000,0.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,00-0029892,FB,FB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png$raw,K.Juszczyk,1,0,1,5,0,5,0.883219779818319,FB,FB,1,K.Juszczyk,0,0,0,0,1,0,0,0,0,4,0,-0.597610191209242
"Juszczyk, Kyle",Ky.Juszczyk,SFO,NWE,7,10.1,4500,10.6,4000,10.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,00-0029892,FB,FB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16002.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,,,K.Juszczyk,4,0,4,18,1,18,2.06782062444836,FB,FB,1,K.Juszczyk,18,0,0,0,1,1,18,0,2,21,16,1.2102100783959
"Kamara, Alvin",Al.Kamara,NOR,ATL,11,10.5,9700,10.5,9200,10.5,34,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,00-0033906,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png$raw,A.Kamara,13,0,13,45,1,45,-0.381551172496984,RB,RB,1,A.Kamara,0,0,0,0,1,0,0,0,0,-5,0,-0.556764764483504
"Kamara, Alvin",Al.Kamara,NOR,CAR,7,18.8,9300,22.8,7900,18.8,43,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,00-0033906,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png$raw,A.Kamara,14,0,14,83,0,83,0.530217293126043,RB,RB,1,A.Kamara,65,0,0,0,0,8,65,0,85,-20,-20,4.10153735722186
"Kamara, Alvin",Al.Kamara,NOR,GNB,3,38.2,8600,47.7,7900,38.2,36,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,00-0033906,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png$raw,A.Kamara,6,0,6,58,0,58,0.183912419714034,RB,RB,1,A.Kamara,139,0,0,0,1,13,139,2,141,-8,-2,5.70059905719245
"Kamara, Alvin",Al.Kamara,NOR,KAN,15,16.9,7800,18.4,7400,16.9,31,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,00-0033906,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png$raw,A.Kamara,11,0,11,54,0,54,-0.896758242510259,RB,RB,1,A.Kamara,40,0,0,0,3,3,40,1,49,-13,-9,0.938614254933782
"Kamara, Alvin",Al.Kamara,NOR,LAC,5,15.9,8900,19.9,8200,15.9,38,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,00-0033906,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png$raw,A.Kamara,11,0,11,45,0,45,-1.94420318340417,RB,RB,1,A.Kamara,74,0,0,0,2,8,74,0,40,35,34,-1.0831173252075
"Kamara, Alvin",Al.Kamara,NOR,MIN,16,54.7,8500,59.2,7900,54.7,32,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,00-0033906,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3054850.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png$raw,A.Kamara,22,0,22,155,6,155,10.5697340947809,RB,RB,1,A.Kamara,17,0,0,0,2,3,17,0,15,18,2,-0.875382729531106
